ID Físico,Turno,Cluster,Subconjunto,nodo,Hora Llegada,coordenadas,distancia_tramo,peso_tramo
29,Tarde,0,K12,177,15:18,"(2.2553, -11.7187)",2.26,20.0
29,Tarde,0,K12,236,15:24,"(4.2286, -12.207)",2.03,10.0
29,Tarde,0,K12,287,15:29,"(4.9334, -12.207)",0.7,10.0
29,Tarde,0,K12,296,15:35,"(5.2858, -15.2588)",3.07,10.0
29,Tarde,0,K12,347,15:40,"(6.1668, -15.2588)",0.88,10.0
29,Tarde,0,K12,247,15:45,"(7.0477, -12.207)",3.18,40.0
29,Tarde,0,K12,294,15:51,"(8.1049, -10.376)",2.11,10.0
29,Tarde,0,K12,239,15:56,"(8.4573, -9.7656)",0.7,10.0
29,Tarde,0,K12,234,16:02,"(6.4839, -8.3008)",2.46,10.0
29,Tarde,0,K12,179,16:07,"(6.7658, -7.8125)",0.56,10.0
29,Tarde,0,K12,DEPOT (RETORNO),16:14,N/A,10.33,0.0
30,Mañana,0,K21,DEPOT,11:00,N/A,0.0,0.0
30,Mañana,0,K21,127,11:02,"(4.5106, -7.8125)",9.02,40.0
30,Mañana,0,K21,DEPOT (RETORNO),11:09,N/A,9.02,0.0
31,Mañana,32,K11,DEPOT,09:00,N/A,0.0,0.0
31,Mañana,32,K11,308,09:07,"(26.429, 15.2588)",30.52,40.0
31,Mañana,32,K11,386,09:13,"(27.5302, 19.0735)",3.97,10.0
31,Mañana,32,K11,368,09:20,"(33.0362, 19.0735)",5.51,40.0
31,Mañana,32,K11,381,09:26,"(30.2832, 14.3051)",5.51,10.0
31,Mañana,32,K11,DEPOT (RETORNO),09:40,N/A,33.49,0.0
32,Mañana,34,K11,DEPOT,09:00,N/A,0.0,0.0
32,Mañana,34,K11,310,09:07,"(-26.429, 15.2588)",30.52,40.0
32,Mañana,34,K11,397,09:13,"(-27.5302, 19.0735)",3.97,10.0
32,Mañana,34,K11,370,09:20,"(-33.0362, 19.0735)",5.51,40.0
32,Mañana,34,K11,402,09:26,"(-30.2832, 14.3051)",5.51,10.0
32,Mañana,34,K11,DEPOT (RETORNO),09:40,N/A,33.49,0.0
33,Mañana,1,K11,DEPOT,09:00,N/A,0.0,0.0
33,Mañana,1,K11,34,09:02,"(-0.7217, 8.75)",8.78,10.0
33,Mañana,1,K11,93,09:07,"(-1.8042, 9.375)",1.25,20.0
33,Mañana,1,K11,94,09:13,"(-0.9021, 10.9375)",1.8,10.0
33,Mañana,1,K11,69,09:18,"(0.0, 12.5)",1.8,40.0
33,Mañana,1,K11,149,09:23,"(1.1276, 13.6719)",1.63,10.0
33,Mañana,1,K11,148,09:29,"(2.2553, 11.7187)",2.26,20.0
33,Mañana,1,K11,89,09:34,"(0.9021, 10.9375)",1.56,10.0
33,Mañana,1,K11,9,09:40,"(0.0, 10.0)",1.3,40.0
33,Mañana,1,K11,88,09:45,"(1.8042, 9.375)",1.91,20.0
33,Mañana,1,K11,29,09:51,"(0.7217, 8.75)",1.25,10.0
33,Mañana,1,K11,DEPOT (RETORNO),09:58,N/A,8.78,0.0
33,Tarde,1,K12,DEPOT,15:00,N/A,0.0,0.0
33,Tarde,1,K12,184,15:02,"(-5.6382, 9.7656)",11.28,40.0
33,Tarde,1,K12,203,15:07,"(-3.9467, 9.7656)",1.69,10.0
33,Tarde,1,K12,152,15:13,"(-3.3829, 9.7656)",0.56,10.0
33,Tarde,1,K12,153,15:18,"(-2.2553, 11.7187)",2.26,20.0
33,Tarde,1,K12,212,15:24,"(-4.2286, 12.207)",2.03,10.0
33,Tarde,1,K12,263,15:29,"(-4.9334, 12.207)",0.7,10.0
33,Tarde,1,K12,272,15:35,"(-5.2858, 15.2588)",3.07,10.0
33,Tarde,1,K12,323,15:40,"(-6.1668, 15.2588)",0.88,10.0
33,Tarde,1,K12,244,15:45,"(-7.0477, 12.207)",3.18,40.0
33,Tarde,1,K12,270,15:51,"(-8.1049, 10.376)",2.11,10.0
33,Tarde,1,K12,215,15:56,"(-8.4573, 9.7656)",0.7,10.0
33,Tarde,1,K12,210,16:02,"(-6.4839, 8.3008)",2.46,10.0
33,Tarde,1,K12,155,16:07,"(-6.7658, 7.8125)",0.56,10.0
33,Tarde,1,K12,DEPOT (RETORNO),16:14,N/A,10.33,0.0
34,Mañana,1,K21,DEPOT,11:00,N/A,0.0,0.0
34,Mañana,1,K21,124,11:02,"(-4.5105, 7.8125)",9.02,40.0
34,Mañana,1,K21,DEPOT (RETORNO),11:09,N/A,9.02,0.0
35,Mañana,24,K11,DEPOT,09:00,N/A,0.0,0.0
35,Mañana,24,K11,101,09:02,"(-9.0211, 3.125)",9.55,20.0
35,Mañana,24,K11,102,09:07,"(-9.9232, 4.6875)",1.8,10.0
35,Mañana,24,K11,161,09:13,"(-11.2764, 3.9062)",1.56,20.0
35,Mañana,24,K11,220,09:18,"(-12.6859, 2.4414)",2.03,10.0
35,Mañana,24,K11,271,09:24,"(-13.0383, 1.8311)",0.7,10.0
35,Mañana,24,K11,221,09:29,"(-14.0955, 4.8828)",3.23,20.0
35,Mañana,24,K11,162,09:35,"(-12.404, 5.8594)",1.95,10.0
35,Mañana,24,K11,70,09:40,"(-10.8253, 6.25)",1.63,40.0
35,Mañana,24,K11,156,09:46,"(-9.0211, 7.8125)",2.39,20.0
35,Mañana,24,K11,97,09:51,"(-9.0211, 6.25)",1.56,10.0
35,Mañana,24,K11,96,09:57,"(-7.2169, 6.25)",1.8,20.0
35,Mañana,24,K11,37,10:02,"(-7.2169, 5.0)",1.25,10.0
35,Mañana,24,K11,DEPOT (RETORNO),10:09,N/A,8.78,0.0
35,Tarde,24,K12,DEPOT,15:00,N/A,0.0,0.0
35,Tarde,24,K12,42,15:02,"(-7.9386, 3.75)",8.78,10.0
35,Tarde,24,K12,10,15:07,"(-8.6603, 5.0)",1.44,40.0
35,Tarde,24,K12,DEPOT (RETORNO),15:14,N/A,10.0,0.0
36,Mañana,35,K11,DEPOT,09:00,N/A,0.0,0.0
36,Mañana,35,K11,216,09:03,"(-11.2764, 9.7656)",14.92,20.0
36,Mañana,35,K11,217,09:09,"(-14.0955, 9.7656)",2.82,10.0
36,Mañana,35,K11,276,09:15,"(-14.0955, 12.207)",2.44,20.0
36,Mañana,35,K11,277,09:21,"(-17.6193, 12.207)",3.52,10.0
36,Mañana,35,K11,190,09:26,"(-16.9146, 9.7656)",2.54,40.0
36,Mañana,35,K11,281,09:32,"(-17.6193, 6.1035)",3.73,20.0
36,Mañana,35,K11,222,09:38,"(-15.505, 7.3242)",2.44,10.0
36,Mañana,35,K11,130,09:43,"(-13.5316, 7.8125)",2.03,40.0
36,Mañana,35,K11,157,09:49,"(-11.2764, 7.8125)",2.26,10.0
36,Mañana,35,K11,DEPOT (RETORNO),09:57,N/A,13.72,0.0
37,Mañana,3,K11,DEPOT,09:00,N/A,0.0,0.0
37,Mañana,3,K11,84,09:02,"(5.4127, 6.25)",8.27,10.0
37,Mañana,3,K11,135,09:07,"(5.1871, 6.6406)",0.45,10.0
37,Mañana,3,K11,144,09:12,"(6.7658, 7.8125)",1.97,10.0
37,Mañana,3,K11,195,09:17,"(6.4839, 8.3008)",0.56,10.0
37,Mañana,3,K11,183,09:23,"(5.6382, 9.7656)",1.69,40.0
37,Mañana,3,K11,202,09:28,"(3.9467, 9.7656)",1.69,10.0
37,Mañana,3,K11,147,09:33,"(3.3829, 9.7656)",0.56,10.0
37,Mañana,3,K11,123,09:39,"(4.5105, 7.8125)",2.26,40.0
37,Mañana,3,K11,142,09:44,"(3.1574, 7.8125)",1.35,10.0
37,Mañana,3,K11,87,09:50,"(2.7063, 7.8125)",0.45,10.0
37,Mañana,3,K11,28,09:55,"(1.4434, 7.5)",1.3,20.0
37,Mañana,3,K11,82,10:00,"(2.5259, 6.25)",1.65,10.0
37,Mañana,3,K11,22,10:06,"(2.0207, 5.0)",1.35,10.0
37,Mañana,3,K11,DEPOT (RETORNO),10:12,N/A,5.39,0.0
37,Tarde,3,K12,DEPOT,15:00,N/A,0.0,0.0
37,Tarde,3,K12,15,15:01,"(3.3198, 4.25)",5.39,10.0
37,Tarde,3,K12,24,15:06,"(4.3301, 5.0)",1.26,10.0
37,Tarde,3,K12,75,15:11,"(4.1497, 5.3125)",0.36,10.0
37,Tarde,3,K12,26,15:17,"(7.2169, 5.0)",3.08,10.0
37,Tarde,3,K12,21,15:22,"(7.9386, 3.75)",1.44,10.0
37,Tarde,3,K12,80,15:27,"(9.0211, 3.125)",1.25,20.0
37,Tarde,3,K12,81,15:33,"(9.9232, 4.6875)",1.8,10.0
37,Tarde,3,K12,8,15:38,"(8.6603, 5.0)",1.3,40.0
37,Tarde,3,K12,86,15:44,"(9.0211, 6.25)",1.3,10.0
37,Tarde,3,K12,145,15:49,"(9.0211, 7.8125)",1.56,20.0
37,Tarde,3,K12,85,15:54,"(7.2169, 6.25)",2.39,20.0
37,Tarde,3,K12,25,16:00,"(5.7735, 5.0)",1.91,20.0
37,Tarde,3,K12,DEPOT (RETORNO),16:07,N/A,7.64,0.0
38,Mañana,3,K21,DEPOT,11:00,N/A,0.0,0.0
38,Mañana,3,K21,3,11:01,"(2.8867, 5.0)",5.77,40.0
38,Mañana,3,K21,63,11:06,"(3.6084, 6.25)",1.44,40.0
38,Mañana,3,K21,27,11:12,"(2.1651, 6.25)",1.44,10.0
38,Mañana,3,K21,DEPOT (RETORNO),11:18,N/A,6.61,0.0
39,Mañana,23,K11,DEPOT,09:00,N/A,0.0,0.0
39,Mañana,23,K11,115,09:01,"(6.6756, -0.9375)",6.74,10.0
39,Mañana,23,K11,16,09:06,"(6.4952, -1.25)",0.36,10.0
39,Mañana,23,K11,17,09:12,"(7.2169, -2.5)",1.44,20.0
39,Mañana,23,K11,76,09:17,"(8.119, -1.5625)",1.3,10.0
39,Mañana,23,K11,175,09:22,"(8.3445, -1.1719)",0.45,10.0
39,Mañana,23,K11,136,09:28,"(10.1487, -1.9531)",1.97,10.0
39,Mañana,23,K11,235,09:33,"(10.4306, -1.4648)",0.56,10.0
39,Mañana,23,K11,182,09:38,"(11.2764, 0.0)",1.69,40.0
39,Mañana,23,K11,194,09:44,"(10.4306, 1.4648)",1.69,10.0
39,Mañana,23,K11,139,09:49,"(10.1487, 1.9531)",0.56,10.0
39,Mañana,23,K11,122,09:54,"(9.0211, 0.0)",2.26,40.0
39,Mañana,23,K11,134,10:00,"(8.3445, 1.1719)",1.35,10.0
39,Mañana,23,K11,79,10:05,"(8.119, 1.5625)",0.45,10.0
39,Mañana,23,K11,DEPOT (RETORNO),10:12,N/A,8.27,0.0
39,Tarde,23,K12,DEPOT,15:00,N/A,0.0,0.0
39,Tarde,23,K12,55,15:01,"(5.3405, -0.75)",5.39,10.0
39,Tarde,23,K12,2,15:06,"(5.7735, 0.0)",0.87,40.0
39,Tarde,23,K12,62,15:11,"(7.2169, 0.0)",1.44,40.0
39,Tarde,23,K12,74,15:17,"(6.6756, 0.9375)",1.08,10.0
39,Tarde,23,K12,20,15:22,"(7.2169, 2.5)",1.65,20.0
39,Tarde,23,K12,19,15:27,"(6.4952, 1.25)",1.44,10.0
39,Tarde,23,K12,14,15:33,"(5.3405, 0.75)",1.26,10.0
39,Tarde,23,K12,DEPOT (RETORNO),15:39,N/A,5.39,0.0
40,Mañana,36,K11,DEPOT,09:00,N/A,0.0,0.0
40,Mañana,36,K11,23,09:01,"(-2.0207, 5.0)",5.39,10.0
40,Mañana,36,K11,83,09:06,"(-2.5259, 6.25)",1.35,10.0
40,Mañana,36,K11,32,09:11,"(-2.1651, 6.25)",0.36,10.0
40,Mañana,36,K11,33,09:17,"(-1.4434, 7.5)",1.44,20.0
40,Mañana,36,K11,92,09:22,"(-2.7063, 7.8125)",1.3,10.0
40,Mañana,36,K11,143,09:27,"(-3.1574, 7.8125)",0.45,10.0
40,Mañana,36,K11,64,09:33,"(-3.6084, 6.25)",1.63,40.0
40,Mañana,36,K11,150,09:38,"(-5.1871, 6.6406)",1.63,10.0
40,Mañana,36,K11,95,09:43,"(-5.4127, 6.25)",0.45,10.0
40,Mañana,36,K11,36,09:48,"(-5.7735, 5.0)",1.3,20.0
40,Mañana,36,K11,35,09:54,"(-4.3301, 5.0)",1.44,10.0
40,Mañana,36,K11,90,09:59,"(-4.1497, 5.3125)",0.36,10.0
40,Mañana,36,K11,30,10:04,"(-3.3198, 4.25)",1.35,10.0
40,Mañana,36,K11,DEPOT (RETORNO),10:11,N/A,5.39,0.0
40,Tarde,36,K12,DEPOT,15:00,N/A,0.0,0.0
40,Tarde,36,K12,4,15:01,"(-2.8868, 5.0)",5.77,40.0
40,Tarde,36,K12,DEPOT (RETORNO),15:07,N/A,5.77,0.0
41,Mañana,37,K11,DEPOT,09:00,N/A,0.0,0.0
41,Mañana,37,K11,47,09:01,"(2.0207, -5.0)",5.39,10.0
41,Mañana,37,K11,107,09:06,"(2.5259, -6.25)",1.35,10.0
41,Mañana,37,K11,56,09:11,"(2.1651, -6.25)",0.36,10.0
41,Mañana,37,K11,57,09:17,"(1.4434, -7.5)",1.44,20.0
41,Mañana,37,K11,116,09:22,"(2.7063, -7.8125)",1.3,10.0
41,Mañana,37,K11,167,09:27,"(3.1574, -7.8125)",0.45,10.0
41,Mañana,37,K11,67,09:33,"(3.6084, -6.25)",1.63,40.0
41,Mañana,37,K11,174,09:38,"(5.1871, -6.6406)",1.63,10.0
41,Mañana,37,K11,119,09:43,"(5.4127, -6.25)",0.45,10.0
41,Mañana,37,K11,60,09:48,"(5.7735, -5.0)",1.3,20.0
41,Mañana,37,K11,59,09:54,"(4.3301, -5.0)",1.44,10.0
41,Mañana,37,K11,114,09:59,"(4.1497, -5.3125)",0.36,10.0
41,Mañana,37,K11,54,10:04,"(3.3198, -4.25)",1.35,10.0
41,Mañana,37,K11,DEPOT (RETORNO),10:11,N/A,5.39,0.0
41,Tarde,37,K12,DEPOT,15:00,N/A,0.0,0.0
41,Tarde,37,K12,7,15:01,"(2.8868, -5.0)",5.77,40.0
41,Tarde,37,K12,DEPOT (RETORNO),15:07,N/A,5.77,0.0
