ID Físico,Turno,Cluster,Subconjunto,nodo,Hora Llegada,coordenadas,distancia_tramo,peso_tramo
26,Tarde,22,K12,140,15:02,"(11.2764, 3.9062)",11.93,20.0
26,Tarde,22,K12,141,15:08,"(12.404, 5.8594)",2.26,10.0
26,Tarde,22,K12,68,15:13,"(10.8253, 6.25)",1.63,40.0
26,Tarde,22,K12,DEPOT (RETORNO),15:21,N/A,12.5,0.0
27,Mañana,23,K11,DEPOT,09:00,N/A,0.0,0.0
27,Mañana,23,K11,55,09:01,"(5.3405, -0.75)",5.39,10.0
27,Mañana,23,K11,16,09:06,"(6.4952, -1.25)",1.26,10.0
27,Mañana,23,K11,115,09:11,"(6.6756, -0.9375)",0.36,10.0
27,Mañana,23,K11,122,09:17,"(9.0211, 0.0)",2.53,40.0
27,Mañana,23,K11,139,09:23,"(10.1487, 1.9531)",2.26,10.0
27,Mañana,23,K11,194,09:28,"(10.4306, 1.4648)",0.56,10.0
27,Mañana,23,K11,182,09:33,"(11.2764, 0.0)",1.69,40.0
27,Mañana,23,K11,235,09:39,"(10.4306, -1.4648)",1.69,10.0
27,Mañana,23,K11,136,09:44,"(10.1487, -1.9531)",0.56,10.0
27,Mañana,23,K11,175,09:49,"(8.3445, -1.1719)",1.97,10.0
27,Mañana,23,K11,76,09:54,"(8.119, -1.5625)",0.45,10.0
27,Mañana,23,K11,17,10:00,"(7.2169, -2.5)",1.3,20.0
27,Mañana,23,K11,DEPOT (RETORNO),10:07,N/A,7.64,0.0
27,Tarde,23,K12,DEPOT,15:00,N/A,0.0,0.0
27,Tarde,23,K12,2,15:01,"(5.7735, 0.0)",5.77,40.0
27,Tarde,23,K12,62,15:06,"(7.2169, 0.0)",1.44,40.0
27,Tarde,23,K12,134,15:12,"(8.3445, 1.1719)",1.63,10.0
27,Tarde,23,K12,79,15:17,"(8.119, 1.5625)",0.45,10.0
27,Tarde,23,K12,20,15:22,"(7.2169, 2.5)",1.3,20.0
27,Tarde,23,K12,74,15:27,"(6.6756, 0.9375)",1.65,10.0
27,Tarde,23,K12,19,15:32,"(6.4952, 1.25)",0.36,10.0
27,Tarde,23,K12,14,15:38,"(5.3405, 0.75)",1.26,10.0
27,Tarde,23,K12,DEPOT (RETORNO),15:44,N/A,5.39,0.0
28,Mañana,24,K11,DEPOT,09:00,N/A,0.0,0.0
28,Mañana,24,K11,37,09:02,"(-7.2169, 5.0)",8.78,10.0
28,Mañana,24,K11,96,09:07,"(-7.2169, 6.25)",1.25,20.0
28,Mañana,24,K11,97,09:13,"(-9.0211, 6.25)",1.8,10.0
28,Mañana,24,K11,156,09:18,"(-9.0211, 7.8125)",1.56,20.0
28,Mañana,24,K11,70,09:24,"(-10.8253, 6.25)",2.39,40.0
28,Mañana,24,K11,162,09:29,"(-12.404, 5.8594)",1.63,10.0
28,Mañana,24,K11,221,09:35,"(-14.0955, 4.8828)",1.95,20.0
28,Mañana,24,K11,271,09:40,"(-13.0383, 1.8311)",3.23,10.0
28,Mañana,24,K11,220,09:46,"(-12.6859, 2.4414)",0.7,10.0
28,Mañana,24,K11,161,09:51,"(-11.2764, 3.9062)",2.03,20.0
28,Mañana,24,K11,102,09:56,"(-9.9232, 4.6875)",1.56,10.0
28,Mañana,24,K11,101,10:02,"(-9.0211, 3.125)",1.8,20.0
28,Mañana,24,K11,DEPOT (RETORNO),10:09,N/A,9.55,0.0
28,Tarde,24,K12,DEPOT,15:00,N/A,0.0,0.0
28,Tarde,24,K12,42,15:02,"(-7.9386, 3.75)",8.78,10.0
28,Tarde,24,K12,10,15:07,"(-8.6603, 5.0)",1.44,40.0
28,Tarde,24,K12,DEPOT (RETORNO),15:14,N/A,10.0,0.0
29,Mañana,25,K11,DEPOT,09:00,N/A,0.0,0.0
29,Mañana,25,K11,204,09:03,"(8.4573, 9.7656)",12.92,10.0
29,Mañana,25,K11,255,09:08,"(8.1049, 10.376)",0.7,10.0
29,Mañana,25,K11,264,09:14,"(10.5716, 12.207)",3.07,10.0
29,Mañana,25,K11,315,09:19,"(10.1311, 12.97)",0.88,10.0
29,Mañana,25,K11,303,09:25,"(8.8097, 15.2588)",2.64,40.0
29,Mañana,25,K11,322,09:30,"(6.1668, 15.2588)",2.64,10.0
29,Mañana,25,K11,267,09:36,"(5.2858, 15.2588)",0.88,10.0
29,Mañana,25,K11,243,09:42,"(7.0477, 12.207)",3.52,40.0
29,Mañana,25,K11,262,09:47,"(4.9334, 12.207)",2.11,10.0
29,Mañana,25,K11,207,09:52,"(4.2286, 12.207)",0.7,10.0
29,Mañana,25,K11,DEPOT (RETORNO),10:01,N/A,12.92,0.0
30,Mañana,26,K11,DEPOT,09:00,N/A,0.0,0.0
30,Mañana,26,K11,228,09:03,"(-8.4573, -9.7656)",12.92,10.0
30,Mañana,26,K11,279,09:08,"(-8.1049, -10.376)",0.7,10.0
30,Mañana,26,K11,288,09:14,"(-10.5716, -12.207)",3.07,10.0
30,Mañana,26,K11,339,09:19,"(-10.1311, -12.97)",0.88,10.0
30,Mañana,26,K11,306,09:25,"(-8.8097, -15.2588)",2.64,40.0
30,Mañana,26,K11,346,09:30,"(-6.1668, -15.2588)",2.64,10.0
30,Mañana,26,K11,291,09:36,"(-5.2858, -15.2588)",0.88,10.0
30,Mañana,26,K11,246,09:42,"(-7.0477, -12.207)",3.52,40.0
30,Mañana,26,K11,286,09:47,"(-4.9334, -12.207)",2.11,10.0
30,Mañana,26,K11,231,09:52,"(-4.2286, -12.207)",0.7,10.0
30,Mañana,26,K11,DEPOT (RETORNO),10:01,N/A,12.92,0.0
31,Mañana,27,K11,DEPOT,09:00,N/A,0.0,0.0
31,Mañana,27,K11,232,09:03,"(-2.8191, -14.6484)",14.92,20.0
31,Mañana,27,K11,132,09:09,"(0.0, -15.625)",2.98,40.0
31,Mañana,27,K11,233,09:15,"(-1.4095, -17.0898)",2.03,10.0
31,Mañana,27,K11,292,09:20,"(-3.5239, -18.3105)",2.44,20.0
31,Mañana,27,K11,293,09:26,"(-1.7619, -21.3623)",3.52,10.0
31,Mañana,27,K11,192,09:32,"(0.0, -19.5312)",2.54,40.0
31,Mañana,27,K11,238,09:38,"(1.4095, -17.0898)",2.82,10.0
31,Mañana,27,K11,297,09:43,"(3.5239, -18.3105)",2.44,20.0
31,Mañana,27,K11,237,09:49,"(2.8191, -14.6484)",3.73,20.0
31,Mañana,27,K11,178,09:55,"(1.1276, -13.6719)",1.95,10.0
31,Mañana,27,K11,DEPOT (RETORNO),10:03,N/A,13.72,0.0
32,Mañana,28,K11,DEPOT,09:00,N/A,0.0,0.0
32,Mañana,28,K11,208,09:03,"(2.8191, 14.6484)",14.92,20.0
32,Mañana,28,K11,129,09:09,"(0.0, 15.625)",2.98,40.0
32,Mañana,28,K11,209,09:15,"(1.4095, 17.0898)",2.03,10.0
32,Mañana,28,K11,268,09:20,"(3.5239, 18.3105)",2.44,20.0
32,Mañana,28,K11,269,09:26,"(1.7619, 21.3623)",3.52,10.0
32,Mañana,28,K11,189,09:32,"(0.0, 19.5312)",2.54,40.0
32,Mañana,28,K11,214,09:38,"(-1.4095, 17.0898)",2.82,10.0
32,Mañana,28,K11,273,09:43,"(-3.5239, 18.3105)",2.44,20.0
32,Mañana,28,K11,213,09:49,"(-2.8191, 14.6484)",3.73,20.0
32,Mañana,28,K11,154,09:55,"(-1.1276, 13.6719)",1.95,10.0
32,Mañana,28,K11,DEPOT (RETORNO),10:03,N/A,13.72,0.0
33,Mañana,29,K11,DEPOT,09:00,N/A,0.0,0.0
33,Mañana,29,K11,261,09:05,"(19.3813, 9.1553)",21.43,10.0
33,Mañana,29,K11,248,09:11,"(21.1432, 12.207)",3.52,40.0
33,Mañana,29,K11,321,09:17,"(24.2266, 11.4441)",3.18,10.0
33,Mañana,29,K11,380,09:23,"(27.5302, 9.5367)",3.81,20.0
33,Mañana,29,K11,379,09:29,"(24.7772, 4.7684)",5.51,10.0
33,Mañana,29,K11,320,09:35,"(22.0242, 7.6294)",3.97,20.0
33,Mañana,29,K11,DEPOT (RETORNO),09:46,N/A,23.31,0.0
34,Mañana,30,K11,DEPOT,09:00,N/A,0.0,0.0
34,Mañana,30,K11,413,09:08,"(-2.753, -33.3786)",33.49,10.0
34,Mañana,30,K11,372,09:15,"(0.0, -38.147)",5.51,40.0
34,Mañana,30,K11,418,09:21,"(2.753, -33.3786)",5.51,10.0
34,Mañana,30,K11,312,09:27,"(0.0, -30.5176)",3.97,40.0
34,Mañana,30,K11,DEPOT (RETORNO),09:40,N/A,30.52,0.0
35,Mañana,31,K11,DEPOT,09:00,N/A,0.0,0.0
35,Mañana,31,K11,389,09:08,"(2.753, 33.3786)",33.49,10.0
35,Mañana,31,K11,369,09:15,"(0.0, 38.147)",5.51,40.0
35,Mañana,31,K11,394,09:21,"(-2.753, 33.3786)",5.51,10.0
35,Mañana,31,K11,309,09:27,"(0.0, 30.5176)",3.97,40.0
35,Mañana,31,K11,DEPOT (RETORNO),09:40,N/A,30.52,0.0
36,Mañana,32,K11,DEPOT,09:00,N/A,0.0,0.0
36,Mañana,32,K11,381,09:08,"(30.2832, 14.3051)",33.49,10.0
36,Mañana,32,K11,368,09:15,"(33.0362, 19.0735)",5.51,40.0
36,Mañana,32,K11,386,09:21,"(27.5302, 19.0735)",5.51,10.0
36,Mañana,32,K11,308,09:27,"(26.429, 15.2588)",3.97,40.0
36,Mañana,32,K11,DEPOT (RETORNO),09:40,N/A,30.52,0.0
37,Mañana,33,K11,DEPOT,09:00,N/A,0.0,0.0
37,Mañana,33,K11,405,09:08,"(-30.2832, -14.3051)",33.49,10.0
37,Mañana,33,K11,371,09:15,"(-33.0362, -19.0735)",5.51,40.0
37,Mañana,33,K11,410,09:21,"(-27.5302, -19.0735)",5.51,10.0
37,Mañana,33,K11,311,09:27,"(-26.429, -15.2588)",3.97,40.0
37,Mañana,33,K11,DEPOT (RETORNO),09:40,N/A,30.52,0.0
38,Mañana,34,K11,DEPOT,09:00,N/A,0.0,0.0
38,Mañana,34,K11,310,09:07,"(-26.429, 15.2588)",30.52,40.0
38,Mañana,34,K11,397,09:13,"(-27.5302, 19.0735)",3.97,10.0
38,Mañana,34,K11,370,09:20,"(-33.0362, 19.0735)",5.51,40.0
38,Mañana,34,K11,402,09:26,"(-30.2832, 14.3051)",5.51,10.0
38,Mañana,34,K11,DEPOT (RETORNO),09:40,N/A,33.49,0.0
39,Mañana,35,K11,DEPOT,09:00,N/A,0.0,0.0
39,Mañana,35,K11,216,09:03,"(-11.2764, 9.7656)",14.92,20.0
39,Mañana,35,K11,217,09:09,"(-14.0955, 9.7656)",2.82,10.0
39,Mañana,35,K11,276,09:15,"(-14.0955, 12.207)",2.44,20.0
39,Mañana,35,K11,277,09:21,"(-17.6193, 12.207)",3.52,10.0
39,Mañana,35,K11,190,09:26,"(-16.9146, 9.7656)",2.54,40.0
39,Mañana,35,K11,281,09:32,"(-17.6193, 6.1035)",3.73,20.0
39,Mañana,35,K11,222,09:38,"(-15.505, 7.3242)",2.44,10.0
39,Mañana,35,K11,130,09:43,"(-13.5316, 7.8125)",2.03,40.0
39,Mañana,35,K11,157,09:49,"(-11.2764, 7.8125)",2.26,10.0
39,Mañana,35,K11,DEPOT (RETORNO),09:57,N/A,13.72,0.0
40,Mañana,36,K11,DEPOT,09:00,N/A,0.0,0.0
40,Mañana,36,K11,23,09:01,"(-2.0207, 5.0)",5.39,10.0
40,Mañana,36,K11,83,09:06,"(-2.5259, 6.25)",1.35,10.0
40,Mañana,36,K11,32,09:11,"(-2.1651, 6.25)",0.36,10.0
40,Mañana,36,K11,33,09:17,"(-1.4434, 7.5)",1.44,20.0
40,Mañana,36,K11,92,09:22,"(-2.7063, 7.8125)",1.3,10.0
40,Mañana,36,K11,143,09:27,"(-3.1574, 7.8125)",0.45,10.0
40,Mañana,36,K11,64,09:33,"(-3.6084, 6.25)",1.63,40.0
40,Mañana,36,K11,150,09:38,"(-5.1871, 6.6406)",1.63,10.0
40,Mañana,36,K11,95,09:43,"(-5.4127, 6.25)",0.45,10.0
40,Mañana,36,K11,36,09:48,"(-5.7735, 5.0)",1.3,20.0
40,Mañana,36,K11,35,09:54,"(-4.3301, 5.0)",1.44,10.0
40,Mañana,36,K11,90,09:59,"(-4.1497, 5.3125)",0.36,10.0
40,Mañana,36,K11,30,10:04,"(-3.3198, 4.25)",1.35,10.0
40,Mañana,36,K11,DEPOT (RETORNO),10:11,N/A,5.39,0.0
40,Tarde,36,K12,DEPOT,15:00,N/A,0.0,0.0
40,Tarde,36,K12,4,15:01,"(-2.8868, 5.0)",5.77,40.0
40,Tarde,36,K12,DEPOT (RETORNO),15:07,N/A,5.77,0.0
41,Mañana,37,K11,DEPOT,09:00,N/A,0.0,0.0
41,Mañana,37,K11,47,09:01,"(2.0207, -5.0)",5.39,10.0
41,Mañana,37,K11,107,09:06,"(2.5259, -6.25)",1.35,10.0
41,Mañana,37,K11,56,09:11,"(2.1651, -6.25)",0.36,10.0
41,Mañana,37,K11,57,09:17,"(1.4434, -7.5)",1.44,20.0
41,Mañana,37,K11,116,09:22,"(2.7063, -7.8125)",1.3,10.0
41,Mañana,37,K11,167,09:27,"(3.1574, -7.8125)",0.45,10.0
41,Mañana,37,K11,67,09:33,"(3.6084, -6.25)",1.63,40.0
41,Mañana,37,K11,174,09:38,"(5.1871, -6.6406)",1.63,10.0
41,Mañana,37,K11,119,09:43,"(5.4127, -6.25)",0.45,10.0
41,Mañana,37,K11,60,09:48,"(5.7735, -5.0)",1.3,20.0
41,Mañana,37,K11,59,09:54,"(4.3301, -5.0)",1.44,10.0
41,Mañana,37,K11,114,09:59,"(4.1497, -5.3125)",0.36,10.0
41,Mañana,37,K11,54,10:04,"(3.3198, -4.25)",1.35,10.0
41,Mañana,37,K11,DEPOT (RETORNO),10:11,N/A,5.39,0.0
41,Tarde,37,K12,DEPOT,15:00,N/A,0.0,0.0
41,Tarde,37,K12,7,15:01,"(2.8868, -5.0)",5.77,40.0
41,Tarde,37,K12,DEPOT (RETORNO),15:07,N/A,5.77,0.0
