ID Físico,Turno,Cluster,Subconjunto,nodo,Hora Llegada,coordenadas,distancia_tramo,peso_tramo
30,Mañana,27,K11,120,11:37,"(5365.0, 1806.0)",5.83,2.0
30,Mañana,27,K11,DEPOT (RETORNO),12:50,N/A,282.93,0.0
30,Tarde,27,K12,DEPOT,15:00,N/A,0.0,0.0
30,Tarde,27,K12,119,16:07,"(5391.0, 1811.0)",292.02,42.0
30,Tarde,27,K12,DEPOT (RETORNO),17:24,N/A,292.02,0.0
31,Mañana,28,K11,DEPOT,09:00,N/A,0.0,0.0
31,Mañana,28,K11,359,10:58,"(5671.0, 1223.0)",454.01,54.0
31,Mañana,28,K11,383,11:12,"(5675.0, 1187.0)",36.22,8.0
31,Mañana,28,K11,DEPOT (RETORNO),13:12,N/A,481.55,0.0
31,Tarde,28,K12,DEPOT,15:00,N/A,0.0,0.0
31,Tarde,28,K12,358,16:48,"(5710.0, 1247.0)",469.22,9.0
31,Tarde,28,K12,DEPOT (RETORNO),19:07,N/A,469.22,0.0
32,Mañana,29,K11,DEPOT,09:00,N/A,0.0,0.0
32,Mañana,29,K11,291,09:17,"(5271.0, 1554.0)",67.54,2.0
32,Mañana,29,K11,290,09:26,"(5260.0, 1565.0)",15.56,3.0
32,Mañana,29,K11,87,09:36,"(5265.0, 1583.0)",18.68,3.0
32,Mañana,29,K11,86,09:46,"(5245.0, 1583.0)",20.0,2.0
32,Mañana,29,K11,55,09:55,"(5232.0, 1587.0)",13.6,1.0
32,Mañana,29,K11,54,10:02,"(5224.0, 1592.0)",9.43,6.0
32,Mañana,29,K11,284,10:15,"(5225.0, 1561.0)",31.02,9.0
32,Mañana,29,K11,320,10:24,"(5242.0, 1556.0)",17.72,1.0
32,Mañana,29,K11,285,10:32,"(5233.0, 1549.0)",11.4,3.0
32,Mañana,29,K11,286,10:40,"(5235.0, 1535.0)",14.14,2.0
32,Mañana,29,K11,287,10:49,"(5246.0, 1524.0)",15.56,3.0
32,Mañana,29,K11,292,10:58,"(5252.0, 1543.0)",19.92,1.0
32,Mañana,29,K11,DEPOT (RETORNO),11:23,N/A,82.0,0.0
33,Mañana,30,K11,DEPOT,09:00,N/A,0.0,0.0
33,Mañana,30,K11,349,11:08,"(5824.0, 1487.0)",493.47,8.0
33,Mañana,30,K11,348,11:27,"(5767.0, 1472.0)",58.94,29.0
33,Mañana,30,K11,347,11:43,"(5724.0, 1463.0)",43.93,4.0
33,Mañana,30,K11,DEPOT (RETORNO),13:23,N/A,396.87,0.0
34,Mañana,31,K11,DEPOT,09:00,N/A,0.0,0.0
34,Mañana,31,K11,198,10:22,"(5519.0, 1778.0)",314.61,3.0
34,Mañana,31,K11,202,10:31,"(5526.0, 1793.0)",16.55,2.0
34,Mañana,31,K11,199,10:40,"(5513.0, 1804.0)",17.03,1.0
34,Mañana,31,K11,367,10:49,"(5503.0, 1791.0)",16.4,1.0
34,Mañana,31,K11,161,10:58,"(5488.0, 1802.0)",18.6,1.0
34,Mañana,31,K11,160,11:05,"(5494.0, 1808.0)",8.49,2.0
34,Mañana,31,K11,159,11:13,"(5485.0, 1818.0)",13.45,1.0
34,Mañana,31,K11,6,11:22,"(5495.0, 1832.0)",17.2,1.0
34,Mañana,31,K11,5,11:34,"(5469.0, 1830.0)",26.08,15.0
34,Mañana,31,K11,DEPOT (RETORNO),12:59,N/A,334.36,0.0
35,Mañana,32,K11,DEPOT,09:00,N/A,0.0,0.0
35,Mañana,32,K11,188,09:45,"(5184.0, 1614.0)",172.7,6.0
35,Mañana,32,K11,52,09:56,"(5176.0, 1590.0)",25.3,2.0
35,Mañana,32,K11,283,10:08,"(5155.0, 1569.0)",29.7,1.0
35,Mañana,32,K11,281,10:19,"(5152.0, 1546.0)",23.19,14.0
35,Mañana,32,K11,282,10:33,"(5185.0, 1564.0)",37.59,3.0
35,Mañana,32,K11,DEPOT (RETORNO),11:14,N/A,152.09,0.0
36,Mañana,33,K11,DEPOT,09:00,N/A,0.0,0.0
36,Mañana,33,K11,85,09:29,"(5252.0, 1605.0)",113.14,2.0
36,Mañana,33,K11,84,09:40,"(5242.0, 1624.0)",21.47,1.0
36,Mañana,33,K11,53,09:50,"(5222.0, 1620.0)",20.4,1.0
36,Mañana,33,K11,56,09:59,"(5214.0, 1635.0)",17.0,7.0
36,Mañana,33,K11,57,10:09,"(5234.0, 1641.0)",20.88,3.0
36,Mañana,33,K11,83,10:21,"(5259.0, 1632.0)",26.57,2.0
36,Mañana,33,K11,89,10:31,"(5271.0, 1614.0)",21.63,2.0
36,Mañana,33,K11,DEPOT (RETORNO),11:02,N/A,107.9,0.0
37,Mañana,34,K11,DEPOT,09:00,N/A,0.0,0.0
37,Mañana,34,K11,384,11:08,"(5784.0, 1331.0)",491.87,10.0
37,Mañana,34,K11,DEPOT (RETORNO),13:11,N/A,491.87,0.0
38,Mañana,35,K11,DEPOT,09:00,N/A,0.0,0.0
38,Mañana,35,K11,342,09:59,"(5558.0, 1551.0)",227.49,3.0
38,Mañana,35,K11,343,10:06,"(5565.0, 1557.0)",9.22,2.0
38,Mañana,35,K11,350,10:17,"(5585.0, 1572.0)",25.0,1.0
38,Mañana,35,K11,344,10:29,"(5558.0, 1577.0)",27.46,1.0
38,Mañana,35,K11,209,10:36,"(5551.0, 1585.0)",10.63,1.0
38,Mañana,35,K11,368,10:44,"(5540.0, 1584.0)",11.05,1.0
38,Mañana,35,K11,203,10:51,"(5531.0, 1580.0)",9.85,10.0
38,Mañana,35,K11,DEPOT (RETORNO),11:46,N/A,206.46,0.0
39,Mañana,36,K11,DEPOT,09:00,N/A,0.0,0.0
39,Mañana,36,K11,227,10:22,"(5052.0, 1374.0)",318.12,7.0
39,Mañana,36,K11,226,10:31,"(5040.0, 1368.0)",13.42,1.0
39,Mañana,36,K11,4,10:38,"(5030.0, 1372.0)",10.77,7.0
39,Mañana,36,K11,224,10:46,"(5020.0, 1365.0)",12.21,5.0
39,Mañana,36,K11,225,10:55,"(5009.0, 1375.0)",14.87,6.0
39,Mañana,36,K11,232,11:07,"(5028.0, 1396.0)",28.32,7.0
39,Mañana,36,K11,233,11:14,"(5031.0, 1405.0)",9.49,9.0
39,Mañana,36,K11,231,11:24,"(5040.0, 1387.0)",20.12,2.0
39,Mañana,36,K11,230,11:31,"(5050.0, 1386.0)",10.05,3.0
39,Mañana,36,K11,DEPOT (RETORNO),12:52,N/A,314.4,0.0
40,Mañana,37,K11,DEPOT,09:00,N/A,0.0,0.0
40,Mañana,37,K11,31,10:37,"(5401.0, 1893.0)",374.41,1.0
40,Mañana,37,K11,22,10:46,"(5385.0, 1886.0)",17.46,1.0
40,Mañana,37,K11,21,10:53,"(5382.0, 1890.0)",5.0,1.0
40,Mañana,37,K11,24,11:00,"(5372.0, 1896.0)",11.66,1.0
40,Mañana,37,K11,23,11:08,"(5376.0, 1887.0)",9.85,3.0
40,Mañana,37,K11,14,11:16,"(5365.0, 1877.0)",14.87,1.0
40,Mañana,37,K11,25,11:24,"(5374.0, 1873.0)",9.85,1.0
40,Mañana,37,K11,26,11:31,"(5377.0, 1863.0)",10.44,2.0
40,Mañana,37,K11,DEPOT (RETORNO),12:58,N/A,340.98,0.0
41,Mañana,38,K11,DEPOT,09:00,N/A,0.0,0.0
41,Mañana,38,K11,289,09:19,"(5259.0, 1508.0)",74.95,15.0
41,Mañana,38,K11,288,09:26,"(5253.0, 1509.0)",6.08,5.0
41,Mañana,38,K11,277,09:34,"(5242.0, 1508.0)",11.05,4.0
41,Mañana,38,K11,276,09:45,"(5247.0, 1483.0)",25.5,36.0
41,Mañana,38,K11,DEPOT (RETORNO),10:14,N/A,94.81,0.0
41,Tarde,38,K12,DEPOT,15:00,N/A,0.0,0.0
41,Tarde,38,K12,322,15:13,"(5275.0, 1533.0)",57.56,8.0
41,Tarde,38,K12,293,15:20,"(5264.0, 1536.0)",11.4,2.0
41,Tarde,38,K12,294,15:27,"(5260.0, 1531.0)",6.4,5.0
41,Tarde,38,K12,296,15:33,"(5262.0, 1525.0)",6.32,2.0
41,Tarde,38,K12,295,15:43,"(5280.0, 1515.0)",20.59,12.0
41,Tarde,38,K12,DEPOT (RETORNO),16:01,N/A,52.95,0.0
42,Mañana,39,K11,DEPOT,09:00,N/A,0.0,0.0
42,Mañana,39,K11,181,09:43,"(5467.0, 1621.0)",165.65,4.0
42,Mañana,39,K11,180,09:50,"(5473.0, 1626.0)",7.81,3.0
42,Mañana,39,K11,179,10:00,"(5490.0, 1636.0)",19.72,4.0
42,Mañana,39,K11,191,10:08,"(5504.0, 1632.0)",14.56,3.0
42,Mañana,39,K11,184,10:17,"(5492.0, 1619.0)",17.69,6.0
42,Mañana,39,K11,183,10:25,"(5488.0, 1608.0)",11.7,9.0
42,Mañana,39,K11,DEPOT (RETORNO),11:13,N/A,176.71,0.0
43,Mañana,40,K11,DEPOT,09:00,N/A,0.0,0.0
43,Mañana,40,K11,299,09:22,"(5417.0, 1523.0)",85.02,19.0
43,Mañana,40,K11,297,09:32,"(5423.0, 1505.0)",18.97,11.0
43,Mañana,40,K11,298,09:40,"(5409.0, 1508.0)",14.32,12.0
43,Mañana,40,K11,302,09:48,"(5401.0, 1512.0)",8.94,10.0
43,Mañana,40,K11,DEPOT (RETORNO),10:10,N/A,70.21,0.0
44,Mañana,41,K11,DEPOT,09:00,N/A,0.0,0.0
44,Mañana,41,K11,40,11:20,"(5697.0, 1919.0)",537.09,24.0
44,Mañana,41,K11,39,11:28,"(5709.0, 1917.0)",12.17,1.0
44,Mañana,41,K11,38,11:40,"(5694.0, 1892.0)",29.15,2.0
44,Mañana,41,K11,DEPOT (RETORNO),13:48,N/A,515.49,0.0
45,Mañana,42,K11,DEPOT,09:00,N/A,0.0,0.0
45,Mañana,42,K11,303,09:08,"(5299.0, 1521.0)",33.24,38.0
45,Mañana,42,K11,304,09:16,"(5295.0, 1531.0)",10.77,14.0
45,Mañana,42,K11,310,09:25,"(5311.0, 1529.0)",16.12,10.0
45,Mañana,42,K11,DEPOT (RETORNO),09:36,N/A,21.38,0.0
45,Tarde,42,K12,DEPOT,15:00,N/A,0.0,0.0
45,Tarde,42,K12,311,15:02,"(5327.0, 1535.0)",11.18,42.0
45,Tarde,42,K12,308,15:11,"(5309.0, 1541.0)",18.97,20.0
45,Tarde,42,K12,DEPOT (RETORNO),15:23,N/A,28.02,0.0
46,Mañana,42,K21,DEPOT,11:00,N/A,0.0,0.0
46,Mañana,42,K21,316,11:05,"(5343.0, 1543.0)",21.1,8.0
46,Mañana,42,K21,315,11:13,"(5335.0, 1533.0)",12.81,56.0
46,Mañana,42,K21,DEPOT (RETORNO),11:20,N/A,8.54,0.0
46,Tarde,42,K22,DEPOT,17:00,N/A,0.0,0.0
46,Tarde,42,K22,312,17:04,"(5324.0, 1513.0)",14.42,26.0
46,Tarde,42,K22,DEPOT (RETORNO),17:13,N/A,14.42,0.0
47,Mañana,43,K11,DEPOT,09:00,N/A,0.0,0.0
47,Mañana,43,K11,331,09:57,"(5542.0, 1459.0)",220.13,4.0
47,Mañana,43,K11,332,10:12,"(5581.0, 1460.0)",39.01,40.0
47,Mañana,43,K11,336,10:29,"(5532.0, 1474.0)",50.96,21.0
47,Mañana,43,K11,DEPOT (RETORNO),11:23,N/A,206.4,0.0
47,Tarde,43,K12,DEPOT,15:00,N/A,0.0,0.0
47,Tarde,43,K12,337,15:49,"(5542.0, 1478.0)",215.2,11.0
47,Tarde,43,K12,333,16:00,"(5566.0, 1469.0)",25.63,37.0
47,Tarde,43,K12,DEPOT (RETORNO),17:03,N/A,240.61,0.0
48,Mañana,43,K21,DEPOT,11:00,N/A,0.0,0.0
48,Mañana,43,K21,335,11:50,"(5534.0, 1469.0)",209.62,21.0
48,Mañana,43,K21,334,11:56,"(5540.0, 1468.0)",6.08,32.0
48,Mañana,43,K21,DEPOT (RETORNO),12:53,N/A,215.67,0.0
48,Tarde,43,K22,DEPOT,17:00,N/A,0.0,0.0
48,Tarde,43,K22,330,18:07,"(5554.0, 1446.0)",235.64,34.0
48,Tarde,43,K22,DEPOT (RETORNO),19:24,N/A,235.64,0.0
49,Mañana,44,K11,DEPOT,09:00,N/A,0.0,0.0
49,Mañana,44,K11,248,09:57,"(5122.0, 1458.0)",220.43,7.0
49,Mañana,44,K11,246,10:04,"(5118.0, 1452.0)",7.21,4.0
49,Mañana,44,K11,245,10:11,"(5109.0, 1447.0)",10.3,2.0
49,Mañana,44,K11,244,10:18,"(5103.0, 1445.0)",6.32,3.0
49,Mañana,44,K11,243,10:29,"(5122.0, 1427.0)",26.17,3.0
49,Mañana,44,K11,247,10:37,"(5129.0, 1437.0)",12.21,2.0
49,Mañana,44,K11,DEPOT (RETORNO),11:35,N/A,221.25,0.0
50,Mañana,45,K11,DEPOT,09:00,N/A,0.0,0.0
50,Mañana,45,K11,93,09:16,"(5319.0, 1588.0)",64.33,3.0
50,Mañana,45,K11,92,09:24,"(5310.0, 1588.0)",9.0,10.0
50,Mañana,45,K11,88,09:35,"(5287.0, 1595.0)",24.04,4.0
50,Mañana,45,K11,307,09:45,"(5290.0, 1577.0)",18.25,3.0
50,Mañana,45,K11,305,09:53,"(5289.0, 1565.0)",12.04,4.0
50,Mañana,45,K11,306,10:01,"(5291.0, 1552.0)",13.15,3.0
50,Mañana,45,K11,DEPOT (RETORNO),10:18,N/A,49.09,0.0
50,Tarde,45,K12,DEPOT,15:00,N/A,0.0,0.0
50,Tarde,45,K12,309,15:08,"(5313.0, 1559.0)",38.95,42.0
50,Tarde,45,K12,DEPOT (RETORNO),15:22,N/A,38.95,0.0
